Bandit,Reward,Algorithm
3,1.3547322802889377,ThompsonSampling
3,4.793407680780915,ThompsonSampling
3,2.7598274298103176,ThompsonSampling
3,2.09414081533534,ThompsonSampling
3,2.6390747224894087,ThompsonSampling
3,2.816070388533376,ThompsonSampling
3,1.8434440619080523,ThompsonSampling
3,2.624486750965114,ThompsonSampling
3,2.5811077934686133,ThompsonSampling
3,2.112825739301972,ThompsonSampling
3,2.823195117755661,ThompsonSampling
3,2.3338050848188425,ThompsonSampling
3,3.555493451285989,ThompsonSampling
3,4.272447347475566,ThompsonSampling
3,3.512594908356648,ThompsonSampling
3,3.3877583655813512,ThompsonSampling
3,2.2709193781429997,ThompsonSampling
3,3.3964591757146896,ThompsonSampling
3,2.1002134021329,ThompsonSampling
3,4.910373779981315,ThompsonSampling
3,2.7440846304404296,ThompsonSampling
3,2.9779136183315096,ThompsonSampling
3,3.429268576441068,ThompsonSampling
3,1.4927522317985755,ThompsonSampling
3,3.3780560954980308,ThompsonSampling
3,4.212962089216513,ThompsonSampling
3,2.1139435819963497,ThompsonSampling
3,3.0920500638304476,ThompsonSampling
3,2.925565315332295,ThompsonSampling
3,3.367749137455148,ThompsonSampling
3,4.594933543587625,ThompsonSampling
3,1.9795874247233527,ThompsonSampling
3,2.627055960259576,ThompsonSampling
3,2.663834976159304,ThompsonSampling
3,1.7960991505911188,ThompsonSampling
3,3.0799014925656163,ThompsonSampling
3,4.00288198811741,ThompsonSampling
3,2.6131412355701,ThompsonSampling
3,1.43481395238022,ThompsonSampling
3,3.850246710790464,ThompsonSampling
3,2.7561787104406306,ThompsonSampling
3,2.8111870424479184,ThompsonSampling
3,2.9794342769966597,ThompsonSampling
3,3.3211808189259138,ThompsonSampling
3,4.341485822674641,ThompsonSampling
3,3.92191112212279,ThompsonSampling
3,4.434267114637345,ThompsonSampling
3,2.6052470532417047,ThompsonSampling
3,3.036615877227488,ThompsonSampling
3,3.470881411351993,ThompsonSampling
3,2.6470003230275423,ThompsonSampling
3,1.206009999982536,ThompsonSampling
3,2.560169296908095,ThompsonSampling
3,2.9498042287120447,ThompsonSampling
3,1.530905531738148,ThompsonSampling
3,1.869497247565584,ThompsonSampling
3,2.486142812606773,ThompsonSampling
3,1.3167845371243934,ThompsonSampling
3,2.9587931194291346,ThompsonSampling
3,2.913397442894836,ThompsonSampling
3,4.472282414778697,ThompsonSampling
3,3.0861104436892206,ThompsonSampling
3,4.291916343120048,ThompsonSampling
3,2.209508699711331,ThompsonSampling
3,3.2148132020769533,ThompsonSampling
3,3.843476799248698,ThompsonSampling
3,1.8638615128758311,ThompsonSampling
3,3.787458753517128,ThompsonSampling
3,4.672816941552371,ThompsonSampling
3,4.231049262554768,ThompsonSampling
3,3.9061719779972233,ThompsonSampling
3,2.9407073236048205,ThompsonSampling
3,1.7549918583786828,ThompsonSampling
3,2.136554515282591,ThompsonSampling
3,2.832828666131356,ThompsonSampling
3,1.7330619160904792,ThompsonSampling
3,5.095659344575278,ThompsonSampling
3,3.2756925946873725,ThompsonSampling
3,2.7215106315611983,ThompsonSampling
3,1.746664429218654,ThompsonSampling
3,3.5402001094009536,ThompsonSampling
3,3.098556299838713,ThompsonSampling
3,3.7194408229780422,ThompsonSampling
3,4.494344646741818,ThompsonSampling
3,2.0869753274282243,ThompsonSampling
3,5.875365828478531,ThompsonSampling
3,2.737533579946634,ThompsonSampling
3,3.4579572423501843,ThompsonSampling
3,3.077769403635544,ThompsonSampling
3,2.511437094518252,ThompsonSampling
3,3.294670563718631,ThompsonSampling
3,3.5500307679774674,ThompsonSampling
3,2.4707575909810813,ThompsonSampling
3,2.256728987245693,ThompsonSampling
3,2.0184216238651844,ThompsonSampling
3,4.795221113595396,ThompsonSampling
3,3.732844540345216,ThompsonSampling
3,1.857237299704757,ThompsonSampling
3,4.0666591425354435,ThompsonSampling
3,1.4662514712335195,ThompsonSampling
3,2.62909865099777,ThompsonSampling
3,3.4417120015052807,ThompsonSampling
3,2.887735303514842,ThompsonSampling
3,3.823164395763232,ThompsonSampling
3,2.5805972206789143,ThompsonSampling
3,3.572187951812629,ThompsonSampling
3,3.2429685148870746,ThompsonSampling
3,4.18341077878556,ThompsonSampling
3,3.4269047004249207,ThompsonSampling
3,3.4367673888370316,ThompsonSampling
3,0.4000345664369358,ThompsonSampling
3,3.098957801334134,ThompsonSampling
3,4.627206836788592,ThompsonSampling
3,2.862350576539239,ThompsonSampling
3,2.9493097494484526,ThompsonSampling
3,2.9013304306968983,ThompsonSampling
3,2.4353269082166995,ThompsonSampling
3,3.599486396467117,ThompsonSampling
3,3.3695165605469866,ThompsonSampling
3,1.9759603491029505,ThompsonSampling
3,3.317805303646163,ThompsonSampling
3,4.126465221355606,ThompsonSampling
3,2.985256305805136,ThompsonSampling
3,3.000627819049541,ThompsonSampling
3,1.4082853058024485,ThompsonSampling
3,1.0703560548537472,ThompsonSampling
3,3.2248770299332534,ThompsonSampling
3,1.7800144064622885,ThompsonSampling
3,2.792301682826991,ThompsonSampling
3,2.9842604938782076,ThompsonSampling
3,1.222835527521957,ThompsonSampling
3,3.734446121135323,ThompsonSampling
3,4.25103957752739,ThompsonSampling
3,1.6980591143958434,ThompsonSampling
3,3.3452551679624234,ThompsonSampling
3,0.1451359933765075,ThompsonSampling
3,3.649108098925847,ThompsonSampling
3,1.2404800345414506,ThompsonSampling
3,2.025424061758626,ThompsonSampling
3,3.5378608928591113,ThompsonSampling
3,2.3615271188887026,ThompsonSampling
3,2.964258598044342,ThompsonSampling
3,2.3817949891966306,ThompsonSampling
3,2.1872881898663636,ThompsonSampling
3,4.234092303680645,ThompsonSampling
3,4.809833774482949,ThompsonSampling
3,3.2725153981627413,ThompsonSampling
3,2.0787409343509258,ThompsonSampling
3,4.447091730397554,ThompsonSampling
3,3.188385461124239,ThompsonSampling
3,3.937416731315547,ThompsonSampling
3,2.9149829841929895,ThompsonSampling
3,2.5938950359079964,ThompsonSampling
3,3.1396237957768993,ThompsonSampling
3,4.233589812865563,ThompsonSampling
3,2.7934361063940716,ThompsonSampling
3,1.1886434064214615,ThompsonSampling
3,2.2248744413003587,ThompsonSampling
3,3.7030754398982015,ThompsonSampling
3,1.3060493675523013,ThompsonSampling
3,2.931621563260381,ThompsonSampling
3,3.5293682797792787,ThompsonSampling
3,3.081514238268985,ThompsonSampling
3,4.419880052653804,ThompsonSampling
3,2.516574569530805,ThompsonSampling
3,2.349967896693353,ThompsonSampling
3,4.284404805540913,ThompsonSampling
3,1.9061479882827232,ThompsonSampling
3,2.5161869794672636,ThompsonSampling
3,4.446379594843669,ThompsonSampling
3,3.2546921313937074,ThompsonSampling
3,2.2550220860776147,ThompsonSampling
3,2.8102121493396903,ThompsonSampling
3,2.295740413885194,ThompsonSampling
3,3.326947026766883,ThompsonSampling
3,2.1660914908855258,ThompsonSampling
3,1.3803678646235165,ThompsonSampling
3,3.3268908266872237,ThompsonSampling
3,2.370915600218656,ThompsonSampling
3,3.2112452331855033,ThompsonSampling
3,3.3447012723718186,ThompsonSampling
3,2.1089700503325384,ThompsonSampling
3,2.6932687452062254,ThompsonSampling
3,1.561270964742933,ThompsonSampling
3,2.078325907281881,ThompsonSampling
3,2.229939227935926,ThompsonSampling
3,3.2181750922691625,ThompsonSampling
3,3.4162682076725535,ThompsonSampling
3,3.579729231580316,ThompsonSampling
3,2.8813891938562235,ThompsonSampling
3,3.783408509785656,ThompsonSampling
3,2.3190089355305887,ThompsonSampling
3,2.896157572205653,ThompsonSampling
3,2.1732360040805303,ThompsonSampling
3,2.9026813244068137,ThompsonSampling
3,2.4561794680944664,ThompsonSampling
3,3.0125532872039105,ThompsonSampling
3,4.15213890087444,ThompsonSampling
3,2.822658010502584,ThompsonSampling
3,5.3132191370650155,ThompsonSampling
3,4.308909078498549,ThompsonSampling
3,3.615395773423333,ThompsonSampling
3,3.844428447143706,ThompsonSampling
3,2.3398096159874493,ThompsonSampling
3,2.6001447473787045,ThompsonSampling
3,4.130235513237706,ThompsonSampling
3,3.440662539538989,ThompsonSampling
3,3.9013388856840447,ThompsonSampling
3,1.2169140330886037,ThompsonSampling
3,2.4644968127734104,ThompsonSampling
3,2.1215715178715486,ThompsonSampling
3,3.395729644694168,ThompsonSampling
3,3.411338304097953,ThompsonSampling
3,1.7193051455504285,ThompsonSampling
3,2.310527472882415,ThompsonSampling
3,2.3373717696174614,ThompsonSampling
3,3.3614735301739724,ThompsonSampling
3,2.6080026278707775,ThompsonSampling
3,3.0966531444719605,ThompsonSampling
3,4.528680693258965,ThompsonSampling
3,5.011909825031889,ThompsonSampling
3,4.573360073074909,ThompsonSampling
3,2.919997813227413,ThompsonSampling
3,1.8179614059310896,ThompsonSampling
3,1.945881700346297,ThompsonSampling
3,3.2100060672746684,ThompsonSampling
3,3.6206046335241178,ThompsonSampling
3,2.42328689817905,ThompsonSampling
3,2.27189094374528,ThompsonSampling
3,3.1107894119083404,ThompsonSampling
3,1.3294686630363948,ThompsonSampling
3,2.9649595030420333,ThompsonSampling
3,2.5255536076143046,ThompsonSampling
3,2.9534017902956764,ThompsonSampling
3,3.210927006606494,ThompsonSampling
3,3.716394127891784,ThompsonSampling
3,2.705868470560849,ThompsonSampling
3,2.2367319191282578,ThompsonSampling
3,4.868551114365973,ThompsonSampling
3,4.041524927593885,ThompsonSampling
3,2.2768837877031327,ThompsonSampling
3,2.474135756695243,ThompsonSampling
3,3.7127870474692863,ThompsonSampling
3,3.006650499227236,ThompsonSampling
3,1.819837611736668,ThompsonSampling
3,1.868553683478392,ThompsonSampling
3,3.0218133106500997,ThompsonSampling
3,4.968235397358887,ThompsonSampling
3,1.854800705470808,ThompsonSampling
3,3.3596842926795665,ThompsonSampling
3,2.2655769936767944,ThompsonSampling
3,0.9255941975237714,ThompsonSampling
3,2.5768603197089046,ThompsonSampling
3,3.769913888330733,ThompsonSampling
3,2.4751006122877723,ThompsonSampling
3,2.422694795450975,ThompsonSampling
3,4.539506606528242,ThompsonSampling
3,3.790580251214161,ThompsonSampling
3,3.453285517967938,ThompsonSampling
3,3.371541799040643,ThompsonSampling
3,2.790501805910878,ThompsonSampling
3,1.2256699507052424,ThompsonSampling
3,2.3384268990124903,ThompsonSampling
3,3.552196226073165,ThompsonSampling
3,3.7767330880171746,ThompsonSampling
3,3.1496146323775664,ThompsonSampling
3,3.204012817430732,ThompsonSampling
3,3.0543892053848074,ThompsonSampling
3,2.894449907749592,ThompsonSampling
3,3.376289747849326,ThompsonSampling
3,1.2870357274471074,ThompsonSampling
3,2.885207602163884,ThompsonSampling
3,2.587639766724999,ThompsonSampling
3,4.65050174013841,ThompsonSampling
3,3.186665759171835,ThompsonSampling
3,2.172595498021778,ThompsonSampling
3,1.2724569202459528,ThompsonSampling
3,2.9639157024784533,ThompsonSampling
3,4.776016842516622,ThompsonSampling
3,2.9983036362880617,ThompsonSampling
3,2.6846483453127568,ThompsonSampling
3,1.4614015181556232,ThompsonSampling
3,4.112260937818566,ThompsonSampling
3,3.749377992809601,ThompsonSampling
3,2.25145359150955,ThompsonSampling
3,4.206943451375908,ThompsonSampling
3,2.13709420779284,ThompsonSampling
3,3.498477046119272,ThompsonSampling
3,2.3716990934150433,ThompsonSampling
3,2.6790670217339683,ThompsonSampling
3,3.6318015572588926,ThompsonSampling
3,2.52385274326472,ThompsonSampling
3,2.6060649084685896,ThompsonSampling
3,1.8209928883835411,ThompsonSampling
3,4.267141568395949,ThompsonSampling
3,3.426029642865033,ThompsonSampling
3,3.7270934970986342,ThompsonSampling
3,3.5665307488550275,ThompsonSampling
3,5.41435418540386,ThompsonSampling
3,1.9720541189419571,ThompsonSampling
3,3.0630077712934636,ThompsonSampling
3,3.924415010958583,ThompsonSampling
3,1.9175073627017891,ThompsonSampling
3,1.7649581755104424,ThompsonSampling
3,1.1912506303663646,ThompsonSampling
3,2.340860851856156,ThompsonSampling
3,1.1043133689337077,ThompsonSampling
3,3.030973991933875,ThompsonSampling
3,2.8377667159098023,ThompsonSampling
3,2.926184648476977,ThompsonSampling
3,2.8699198521778886,ThompsonSampling
3,1.764979797034276,ThompsonSampling
3,2.553249619536325,ThompsonSampling
3,3.0897513685594182,ThompsonSampling
3,2.073565551820951,ThompsonSampling
3,1.933793507662,ThompsonSampling
3,3.3172559642836865,ThompsonSampling
3,2.7698696823317497,ThompsonSampling
3,0.4999846210272518,ThompsonSampling
3,3.5450818518618368,ThompsonSampling
3,2.5218561520057996,ThompsonSampling
3,1.7870895801531712,ThompsonSampling
3,3.379077953953118,ThompsonSampling
3,5.038157344655312,ThompsonSampling
3,4.130914710058087,ThompsonSampling
3,1.9754481611568748,ThompsonSampling
3,2.382601079484977,ThompsonSampling
3,3.006659571151877,ThompsonSampling
3,3.4322074573455796,ThompsonSampling
3,3.733531558427058,ThompsonSampling
3,2.2788415972748464,ThompsonSampling
3,1.5334999787150287,ThompsonSampling
3,3.4842959493491845,ThompsonSampling
3,2.9459069742848305,ThompsonSampling
3,1.901335177118888,ThompsonSampling
3,1.4679605198644152,ThompsonSampling
3,4.1161824906870725,ThompsonSampling
3,4.005554472340753,ThompsonSampling
3,1.448985500685741,ThompsonSampling
3,3.551849769115908,ThompsonSampling
3,3.636547461106225,ThompsonSampling
3,2.2368099185275088,ThompsonSampling
3,2.786588359821704,ThompsonSampling
3,4.23482173358248,ThompsonSampling
3,1.906314034360138,ThompsonSampling
3,3.3268403336890766,ThompsonSampling
3,1.9511871017132711,ThompsonSampling
3,3.5577232832427192,ThompsonSampling
3,2.315797361836397,ThompsonSampling
3,2.7898361451285116,ThompsonSampling
3,3.8954383712653593,ThompsonSampling
3,2.945955830994743,ThompsonSampling
3,2.1753862659183816,ThompsonSampling
3,4.9908804153042094,ThompsonSampling
3,4.083248574733361,ThompsonSampling
3,3.637380726477632,ThompsonSampling
3,4.2887093480724126,ThompsonSampling
3,4.802415618637648,ThompsonSampling
3,1.7362464607074033,ThompsonSampling
3,2.667456976873207,ThompsonSampling
3,3.384307820254903,ThompsonSampling
3,3.33474620978883,ThompsonSampling
3,3.923714134815881,ThompsonSampling
3,2.043550005470356,ThompsonSampling
3,3.3847953908555724,ThompsonSampling
3,3.9381239904450194,ThompsonSampling
3,3.9569456922460535,ThompsonSampling
3,2.522345238563774,ThompsonSampling
3,2.0200456929248984,ThompsonSampling
3,3.3531424918849067,ThompsonSampling
3,4.177842503592594,ThompsonSampling
3,2.714651808920469,ThompsonSampling
3,1.3605134542840274,ThompsonSampling
3,2.9841340110353607,ThompsonSampling
3,2.996951098947005,ThompsonSampling
3,3.711758628815568,ThompsonSampling
3,3.4535905779134395,ThompsonSampling
3,2.4157160919278597,ThompsonSampling
3,2.037628658501153,ThompsonSampling
3,4.3015130139423325,ThompsonSampling
3,4.794704868803166,ThompsonSampling
3,3.989618784720519,ThompsonSampling
3,3.5532373505239185,ThompsonSampling
3,3.705326587750872,ThompsonSampling
3,3.671398627248109,ThompsonSampling
3,3.766353449076899,ThompsonSampling
3,4.130025600777178,ThompsonSampling
3,2.3650651583333477,ThompsonSampling
3,2.8471054833210445,ThompsonSampling
3,2.348696034886644,ThompsonSampling
3,1.174695100025753,ThompsonSampling
3,3.34142196168994,ThompsonSampling
3,2.659990070584718,ThompsonSampling
3,3.7180834031988375,ThompsonSampling
3,2.5489534468451582,ThompsonSampling
3,1.9594846138779165,ThompsonSampling
3,1.980039321457412,ThompsonSampling
3,3.6837414351972098,ThompsonSampling
3,3.762244366754416,ThompsonSampling
3,4.045839574766243,ThompsonSampling
3,2.835910783686054,ThompsonSampling
3,2.6823947233952516,ThompsonSampling
3,1.462685345102437,ThompsonSampling
3,2.1983474749207588,ThompsonSampling
3,2.2308880194420633,ThompsonSampling
3,1.065391099889247,ThompsonSampling
3,2.9507696968960473,ThompsonSampling
3,3.3586386826699406,ThompsonSampling
3,3.1906926961893816,ThompsonSampling
3,3.947604448025398,ThompsonSampling
3,3.06107726304513,ThompsonSampling
3,2.344778828952646,ThompsonSampling
3,2.970576021342478,ThompsonSampling
3,4.316050636157447,ThompsonSampling
3,4.557345575914118,ThompsonSampling
3,4.221188799835191,ThompsonSampling
3,2.336105959434415,ThompsonSampling
3,3.119828990315131,ThompsonSampling
3,3.8274090849822446,ThompsonSampling
3,2.928463454190179,ThompsonSampling
3,2.378973791111426,ThompsonSampling
3,3.9454317726881847,ThompsonSampling
2,1.47286537806998,ThompsonSampling
3,3.357528169940411,ThompsonSampling
3,5.106567363193916,ThompsonSampling
3,3.649430195790688,ThompsonSampling
3,3.0770544862159954,ThompsonSampling
3,2.7996262119314586,ThompsonSampling
3,3.945299236667017,ThompsonSampling
3,1.0801527561563191,ThompsonSampling
3,2.3558249304955226,ThompsonSampling
3,3.113907327976414,ThompsonSampling
3,1.7321156807337132,ThompsonSampling
3,3.2549184770032005,ThompsonSampling
3,2.9911377743039917,ThompsonSampling
3,4.534548583373789,ThompsonSampling
3,2.785942213382707,ThompsonSampling
3,3.5075025087019163,ThompsonSampling
3,2.319352529146696,ThompsonSampling
3,3.6981171020362487,ThompsonSampling
3,2.790355983157263,ThompsonSampling
3,5.078310864095204,ThompsonSampling
3,1.586808822037183,ThompsonSampling
3,3.304739712113629,ThompsonSampling
3,3.584366235495289,ThompsonSampling
3,1.717888331892406,ThompsonSampling
3,2.7971774829050315,ThompsonSampling
3,2.022240828200677,ThompsonSampling
3,3.2027515387472336,ThompsonSampling
3,1.710008582743298,ThompsonSampling
3,2.790318300978444,ThompsonSampling
3,3.4633569871111236,ThompsonSampling
3,1.7747806805170916,ThompsonSampling
3,4.851391873346211,ThompsonSampling
3,1.9358382356796024,ThompsonSampling
3,4.494233141144073,ThompsonSampling
3,2.69740477526769,ThompsonSampling
3,2.82889101522777,ThompsonSampling
3,3.832623987277456,ThompsonSampling
3,2.7139321544342705,ThompsonSampling
3,3.1367294053608545,ThompsonSampling
3,2.9925145504118373,ThompsonSampling
3,3.935652047504272,ThompsonSampling
3,2.1240319149344136,ThompsonSampling
3,3.4055829501608734,ThompsonSampling
3,1.9882626185659231,ThompsonSampling
3,2.2648745499355196,ThompsonSampling
3,3.065286603309975,ThompsonSampling
3,3.823149204059677,ThompsonSampling
3,3.469634334345016,ThompsonSampling
3,3.736369209657308,ThompsonSampling
3,3.480007328671624,ThompsonSampling
3,3.2297997687191646,ThompsonSampling
3,3.342811808121942,ThompsonSampling
3,4.612824221864511,ThompsonSampling
3,3.4125800450365995,ThompsonSampling
3,2.606642797006429,ThompsonSampling
3,3.586415752771144,ThompsonSampling
3,3.1007982053254124,ThompsonSampling
3,3.1315135994532106,ThompsonSampling
3,2.546586716971695,ThompsonSampling
3,1.8153869613268077,ThompsonSampling
3,2.952833767349857,ThompsonSampling
3,2.3971541326472776,ThompsonSampling
3,4.752874121433125,ThompsonSampling
3,2.5337618274199945,ThompsonSampling
3,2.4152950021668813,ThompsonSampling
3,3.0536954684832267,ThompsonSampling
3,4.688490646469006,ThompsonSampling
3,3.2895029832634313,ThompsonSampling
3,3.684992128637645,ThompsonSampling
3,3.2684548172706753,ThompsonSampling
3,4.565458740382638,ThompsonSampling
3,1.5796088234696684,ThompsonSampling
3,1.4821661687988468,ThompsonSampling
3,3.100898655719506,ThompsonSampling
3,2.6246993694811507,ThompsonSampling
3,2.32707923164603,ThompsonSampling
3,2.9494786146134024,ThompsonSampling
3,1.9474898553525513,ThompsonSampling
3,4.252027152249756,ThompsonSampling
3,2.9679845527950692,ThompsonSampling
3,3.052290523223821,ThompsonSampling
3,-0.4408789005962967,ThompsonSampling
3,4.558841391579863,ThompsonSampling
3,3.6993107173895456,ThompsonSampling
3,2.749603345232092,ThompsonSampling
3,3.866062453737562,ThompsonSampling
3,3.5134274902287483,ThompsonSampling
3,2.1783574807125174,ThompsonSampling
3,2.304673366917269,ThompsonSampling
3,2.782159512493824,ThompsonSampling
3,3.12855176721331,ThompsonSampling
3,2.3587500992082187,ThompsonSampling
3,2.122130575962964,ThompsonSampling
3,2.7007356771488515,ThompsonSampling
3,4.332466576357771,ThompsonSampling
3,3.6501465981032912,ThompsonSampling
3,4.453428079218716,ThompsonSampling
3,4.315482639254297,ThompsonSampling
3,3.0611156390102554,ThompsonSampling
3,2.675104958510952,ThompsonSampling
3,1.4383785176312065,ThompsonSampling
4,2.9132631635079296,ThompsonSampling
3,3.038578156051484,ThompsonSampling
3,2.98520153509034,ThompsonSampling
3,3.9732889359118015,ThompsonSampling
3,2.7214668658228205,ThompsonSampling
3,2.9509019812303054,ThompsonSampling
3,1.8454219474795304,ThompsonSampling
3,4.629147935012151,ThompsonSampling
3,3.0847224179277863,ThompsonSampling
3,2.6919420802820957,ThompsonSampling
3,1.217327867030197,ThompsonSampling
3,3.73465392317044,ThompsonSampling
3,3.3396937146594903,ThompsonSampling
3,2.1183386622641884,ThompsonSampling
3,2.6481218632008265,ThompsonSampling
3,4.641933663786217,ThompsonSampling
3,1.95629746178214,ThompsonSampling
3,2.6736880698593506,ThompsonSampling
3,4.852790771407765,ThompsonSampling
3,2.014564909458156,ThompsonSampling
3,0.7434891460086552,ThompsonSampling
3,2.363591120305986,ThompsonSampling
3,2.6330354640224085,ThompsonSampling
3,2.014724153374835,ThompsonSampling
4,4.722019563575214,ThompsonSampling
3,3.763526970083982,ThompsonSampling
3,3.9890472686491703,ThompsonSampling
